Ano,Natureza,Via,TRL,Projeto,Instituição,Setor,Segmento,Receita,Coordenador,Unidade,Cidade,Região,Bolsas de Graduação,Bolsas de Mestrado,Bolsas de Doutorado,Bolsas de Pesquisadores,Bolsas de Coordenador,Bolsas de Nível Médio/Aprendiz,Bolsas de Professores,Total de Bolsas,Vigência,Unnamed: 22,Vigente,SEI,ABA_ORIGEM,Unnamed: 1,Unnamed: 2,mood,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,F,IAUPE %,IIT,UNIDADE
2023.0,,,0.0,Prazos Trabalhistas 9.0,Neurolaw Desenvolvimento de Tecnologia Ltda.,,,65250.0,Bruno José Torres Fernandes,,,,,,,,,,,0.0,2023-12-14,,Não Vigente,0040610072.000046/2023-16,PORCENTAGEM,,,,,,,,,2024-03-13 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2023.0,,,0.0,Protótipo analisador de Dispositivos de Proteção contra Surtos (DPS),Clamper Indústria e Comércio S.A,,,159750.0,Gustavo Oliveira Cavalcanti,,,,,,,,,,,0.0,2023-12-01,,Não Vigente,,PORCENTAGEM,,,,,,,,,2024-01-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2023.0,,,0.0,Indorama Fibras 4.0: Sistema Automatizado para Coleta de Amostras de Fibras,Indorama Ventures Fibras Brasil Ltda.,,,189900.0,Rogério Pontes de Araújo,,,,,,,,,,,0.0,2023-12-21,,Não Vigente,0040610072.000120/2023-02,PORCENTAGEM,,,,,,,,,2024-08-21 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2023.0,,,0.0,INDORAMA POLÍMEROS DIGITAL - Fase 1: Inteligência artificial aplicada ao processo de osmose reversa.,Indorama Ventures Fibras Brasil Ltda.,,,275750.0,Gilberto Dênis de Souza Leite Filho,,,,,,,,,,,0.0,2023-12-26,,Não Vigente,0040610072.000123/2023-38,PORCENTAGEM,,,,,,,,,2024-08-31 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2023.0,,,0.0,"Sistema de Digitalização, Rastreabilidade e Reconhecimento de Padrões",Indorama Ventures Fibras Brasil Ltda.,,,254000.0,Gilberto Dênis de Souza Leite Filho,,,,,,,,,,,0.0,2023-12-27,,Não Vigente,0040610072.000119/2023-70,PORCENTAGEM,,,,,,,,,2024-12-27 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2023.0,,,0.0,Natto Digital: Otimização de Planejamento de Produção.,Notaro Alimentos Ltda.,,,146250.0,Gilberto Dênis de Souza Leite Filho,,,,,,,,,,,0.0,2023-12-27,,Não Vigente,0040610072.000121/2023-49,PORCENTAGEM,,,,,,,,,2025-03-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2023.0,,,0.0,"Automatização de Armazenamento, Acompanhamento e Otimização de Processos na PITU.",Engarrafamento Pitu Ltda.,,,780742.63,Cleyton Mário de Oliveira Rodrigues,,,,,,,,,,,0.0,2023-12-27,,Não Vigente,0040610072.000116/2023-36,PORCENTAGEM,,,,,,,,,2025-01-27 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2023.0,,,0.0,ROCA DIGITAL - Fase 3: Expansão da rastreabilidade - 100% dos carros.,Roca Sanitários Brasil Ltda.,,,292812.5,Gilberto Dênis de Souza Leite Filho,,,,,,,,,,,0.0,2023-12-28,,Vigente,0040610072.000003/2023-31,PORCENTAGEM,,,,,,,,,31/11/2024,,,,,,,,,,,,,,,,,,,,,,,,
2023.0,,,0.0,CAPE DIGITAL: Visibilidade e performance na indústria.,Cape Igarassu Indústria e Comércio de Produtos Químicos Ltda.,,,653200.0,Gilberto Dênis de Souza Leite Filho,,,,,,,,,,,0.0,2023-12-28,,Não Vigente,0040610072.000039/2023-14,PORCENTAGEM,,,,,,,,,2024-12-31 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2023.0,,,0.0,"Firmware-green: prototipando uma infraestrutura embarcada para comunicação multimeios através da integração do módulo NBIoT, módulo WiSun e módulo LoRaWan/SigFox.",Smartgreen Desenvolvimento de Tecnologias S.A,,,115000.0,Jorge Cavalcanti Barbosa Fonsêca,,,,,,,,,,,0.0,2023-12-28,,Não Vigente,0040610072.000129/2023-13 (Houve aditivo),PORCENTAGEM,,,,,,,,,2024-06-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2023.0,,,0.0,Agro 4.0,Ministério da Integração e do Desenvolvimento Regional (MIDR),,,160000.0,Claudemiro de Lima Júnior,,,,,,,,,,,0.0,,,Não Vigente,,PORCENTAGEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023.0,,,0.0,ATI/TCE/UPE - 2023,Tribunal de Contas do Estado (TCE),,,39600.0,Fernando Buarque de Lima Neto,,,,,,,,,,,0.0,,,Não Vigente,,PORCENTAGEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023.0,,,0.0,SDSCJPVD /2023,SDSCJPVD,,,253392.0,Mirtes Ribeiro de Lira,,,,,,,,,,,0.0,2023-09-11,,Não Vigente,0040608325.000101/2023-15,PORCENTAGEM,,,,,,,,,2024-09-11 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2023.0,,,0.0,SESI /2023,SESI,,,788920.0,Mauro Barros,,,,,,,,,,,0.0,2023-05-01,,Não Vigente,0040610072.000047/2023-61,PORCENTAGEM,,,,,,,,,2024-02-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2023.0,,,0.0,Inovação Aberta Poli - 2023.1,,,,0.0,Genésio Gomes da Cruz Neto,,,,,,,,,,,0.0,,,Não Vigente,,PORCENTAGEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023.0,,,0.0,Inovação Aberta Poli - 2023.2,,,,0.0,Genésio Gomes da Cruz Neto,,,,,,,,,,,0.0,,,Não Vigente,,PORCENTAGEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023.0,,,0.0,Inovação Aberta Petrolina - 2023,,,,0.0,Claudemiro de Lima Júnior,,,,,,,,,,,0.0,,,Não Vigente,,PORCENTAGEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023.0,,,0.0,Inovação Aberta Caruaru - 2023,,,,0.0,Rômulo César Dias de Andrade,,,,,,,,,,,0.0,,,Não Vigente,,PORCENTAGEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023.0,,,0.0,Inovação Aberta Arcoverde - 2023,,,,0.0,Pedro Henrique Sette de Souza,,,,,,,,,,,0.0,,,Não Vigente,,PORCENTAGEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023.0,,,0.0,Desenvolver trabalhos de pesquisa e desenvolvimento associados à temática da implementação de novas topologias de microrredes (MRs).,Parque Tecnológico Itaipu,,,0.0,Manoel Henrique de Nóbrega Marinho,,,,,,,,,,,0.0,2023-05-30,,Vigente,0040608795.000022/2023-60,PORCENTAGEM,,,,,,,,,2025-08-25 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2024.0,,,0.0,Plataforma Inteligente para Assessoria Jurídica – 11.0,Neurolaw Desenvolvimento de Tecnologia Ltda.,,,75000.0,Bruno José Torres Fernandes,,,,,,,,,,,0.0,2024-01-16,,Não Vigente,0040610072.000053/2023-18,PORCENTAGEM,,,,,,,,,2024-04-15 00:00:00,,,,,,,,,,,,,,,,,,,,,,7500.0,3000,3000
2024.0,,,0.0,Utilização de smart contracts em blockchain na esfera jurídica 8.0,Neurolaw Desenvolvimento de Tecnologia Ltda.,,,46935.0,Bruno José Torres Fernandes,,,,,,,,,,,0.0,2024-02-01,,Não Vigente,0040608325.000186/2022-42,PORCENTAGEM,,,,,,,,,2024-04-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,5632.2,1877.4,1877.4
2024.0,,,0.0,Desenvolvimento de Software Backend e Computação na Nuvem,Fundação para Inovações Tecnológicas - FITec,,,21300.0,Emanoel Francisco Spósito Barreiros,,,,,,,,,,,0.0,2024-02-01,,Não Vigente,0040610072.000127/2023-16,PORCENTAGEM,,,,,,,,,2024-08-27 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2024.0,,,0.0,Identificação de variáveis que influenciam a formação de bolhas durante o processo de fabricação de vidros planos.,Companhia Brasileira de Vidros Planos - CBVP - VIVIX,,,150000.0,Luis Arturo Gómez Malagón,,,,,,,,,,,0.0,2024-01-01,,Não Vigente,0040610072.000074/2023-33,PORCENTAGEM,,,,,,,,,2024-07-31 00:00:00,,,,,,,,,,,,,,,,,,,,,,15000.0,7500,7500
2024.0,,,0.0,Forno-1 VIVIX via gêmeos digitais,Companhia Brasileira de Vidros Planos - CBVP - VIVIX,,,80000.0,Diego José Rátiva Millán,,,,,,,,,,,0.0,2024-02-26,,Não Vigente,0040610072.000075/2023-88,PORCENTAGEM,,,,,,,,,2024-04-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,8000.0,4000,4000
2024.0,,,0.0,Redução da perda de bordo na fabricação de vidros planos,Companhia Brasileira de Vidros Planos - CBVP - VIVIX,,,100000.0,Diego José Rátiva Millán,,,,,,,,,,,0.0,2024-02-26,,Não Vigente,0040610072.000062/2023-17,PORCENTAGEM,,,,,,,,,2024-10-31 00:00:00,,,,,,,,,,,,,,,,,,,,,,10000.0,4000,4000
2024.0,,,0.0,Sistema de análise e mineração de sentenças,Pamesa do Brasil S/A,,,100000.0,Gilberto Dênis de Souza Leite Filho,,,,,,,,,,,0.0,2024-01-01,,Não Vigente,0040610072.000006/2023-74,PORCENTAGEM,,,,,,,,,2024-12-31 00:00:00,,,,,,,,,,,,,,,,,,,,,,10000.0,5000,5000
2024.0,,,0.0,Moura Digital - Fase 1,ACUMULADORES MOURA S.A.,,,120000.0,Gilberto Dênis de Souza Leite Filho,,,,,,,,,,,0.0,2024-08-01,,Não Vigente,0040610072.000005/2024-19,PORCENTAGEM,,,,,,,,,2025-08-31 00:00:00,,,,,,,,,,,,,,,,,,,,,,14400.0,4800,4800
2024.0,,,0.0,OCR - tecnologia de reconhecimento de placas veiculares através de imagens disponibilizadas via streaming do equipamento MDVR.,Omnilink Tecnologia S.A.,,,117037.5,Ivaldir Honório de Farias Junior,,,,,,,,,,,0.0,2024-02-01,,Não Vigente,0040610072.000010/2024-13,PORCENTAGEM,,,,,,,,,2024-03-31 00:00:00,,,,,,,,,,,,,,,,,,,,,,14044.5,4681.5,4681.5
2024.0,,,0.0,Monitoramento em tempo real de uma usina solar fotovoltaica utilizando sensoriamento integrado à computação em nuvem,Lactron S. A.,,,20000.0,Claudemiro de Lima Júnior,,,,,,,,,,,0.0,2024-04-01,,Não Vigente,0040610072.000014/2024-00,PORCENTAGEM,,,,,,,,,2025-04-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,2400.0,800,800
2024.0,,,0.0,Identificação de Prazos Trabalhista 10.0,Neurolaw Desenvolvimento de Tecnologia Ltda.,,,65250.0,Bruno José Torres Fernandes,,,,,,,,,,,0.0,2024-06-14,,Não Vigente,0040610072.000046/2023-16,PORCENTAGEM,,,,,,,,,2024-09-13 00:00:00,,,,,,,,,,,,,,,,,,,,,,7830.0,2610,2610
2024.0,,,0.0,Mapeamento térmico de Paredes Refratárias do Forno Vivix,Companhia Brasileira de Vidros Planos - CBVP - VIVIX,,,190000.0,Diego José Rátiva Millán,,,,,,,,,,,0.0,2024-04-01,,Não Vigente,0040610072.000015/2024-46,PORCENTAGEM,,,,,,,,,2025-01-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,22800.0,7600,7600
2024.0,,,0.0,Análise Avançada de Dados aplicada à Qualidade de Vidros Float,Companhia Brasileira de Vidros Planos - CBVP - VIVIX,,,195475.0,Caio Vinicius Pinheiro Vital,,,,,,,,,,,0.0,2024-05-01,,Não Vigente,0040610072.000018/2024-80,PORCENTAGEM,,,,,,,,,2025-02-28 00:00:00,,,,,,,,,,,,,,,,,,,,,,23457.0,7819,7819
2024.0,,,0.0,Análise de Defeitos em Vidros Transformados: Controle de Qualidade com Data Analytics,Companhia Brasileira de Vidros Planos - CBVP - VIVIX,,,99000.0,Ricardo Ataíde de Lima,,,,,,,,,,,0.0,2024-04-01,,Não Vigente,0040610072.000020/2024-59,PORCENTAGEM,,,,,,,,,2024-12-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,11880.0,3960,3960
2024.0,,,0.0,Plataforma digital para o desenvolvimento de cidades inteligentes e sustentáveis,Prefeitura de Tacaratu,,,161647.06,Márcia Rejane Oliveira Barros Carvalho Macedo,,,,,,,,,,,0.0,2024-04-01,,Não Vigente,0040610072.000024/2024-37,PORCENTAGEM,,,,,,,,,2025-04-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,14548.2354,4849.4118,4849.4118
2024.0,,,0.0,SIGNAPP: Aplicativo Móvel como Inovação Tecnológica para os Processos de Assinaturas Documentais,PowerPC Comércio  de Equipamentos de Informática Ltda.,,,265715.28,João Fausto Lorenzato de Oliveira,,,,,,,,,,,0.0,2024-04-01,,Não Vigente,0040610072.000021/2024-01,PORCENTAGEM,,,,,,,,,2024-10-31 00:00:00,,,,,,,,,,,,,,,,,,,,,,31885.8336,10628.6112,10628.6112
2024.0,,,0.0,Desenvolvimento de Modelos de Aprendizado de Máquina para Previsões de Anomalias em Dados de Telemetria Oriundos de Sistemas de Transmissão de TV.,Navit Inovação Digital Ltda.,,,80000.0,Alexandre Magno Andrade Maciel,,,,,,,,,,,0.0,2024-05-06,,Não Vigente,0040610072.000030/2024-94,PORCENTAGEM,,,,,,,,,2024-12-31 00:00:00,,,,,,,,,,,,,,,,,,,,,,9600.0,3200,3200
2024.0,,,0.0,Plataforma Inteligente para Assessoria Jurídica – 12.0,Neurolaw Desenvolvimento de Tecnologia Ltda.,,,75000.0,Bruno José Torres Fernandes,,,,,,,,,,,0.0,2024-04-16,,Não Vigente,0040610072.000053/2023-18,PORCENTAGEM,,,,,,,,,2024-07-15 00:00:00,,,,,,,,,,,,,,,,,,,,,,7500.0,3000,3000
2024.0,,,0.0,Utilização de smart contracts em blockchain na esfera jurídica 9.0,Neurolaw Desenvolvimento de Tecnologia Ltda.,,,46935.0,Bruno José Torres Fernandes,,,,,,,,,,,0.0,2024-08-01,,Não Vigente,0040608325.000186/2022-42,PORCENTAGEM,,,,,,,,,2024-10-31 00:00:00,,,,,,,,,,,,,,,,,,,,,,5632.2,1877.4,1877.4
2024.0,,,0.0,USO DE BIOINSUMOS PARA INOVAÇÃO E SUSTENTABILIDADE DA MANGICULTURA NO SEMIÁRIDO PERNAMBUCANO: EFEITO SOBRE AS MICORRIZAS ARBUSCULARES,Sweet Fruits,,,10000.0,Regina Lúcia Félix de Aguiar Lima,,,,,,,,,,,0.0,2024-06-27,,Não Vigente,0040610072.000026/2024-26,PORCENTAGEM,,,,,,,,,2025-06-27 00:00:00,,,,,,,,,,,,,,,,,,,,,,1200.0,400,400
2024.0,,,0.0,"Firmware-green: prototipando uma infraestrutura embarcada para comunicação multimeios através da integração do módulo NBIoT, módulo WiSun e módulo LoRaWan/SigFox",Smartgreen Desenvolvimento de Tecnologias S.A,,,115000.0,Jorge Cavalcanti Barbosa Fonsêca,,,,,,,,,,,0.0,,,Não Vigente,0040610072.000129/2023-13,PORCENTAGEM,,,,,,,,,2024-06-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,11500.0,5750,5750
2024.0,,,0.0,Akzo Nobel 4.0 - Fase 1: Digitalização da linha de envase de baldes.,Akzo Nobel Ltda.,,,600500.0,Rogério Pontes de Araújo,,,,,,,,,,,0.0,2024-09-23,,Não Vigente,0040610072.000031/2024-39,PORCENTAGEM,,,,,,,,,2025-09-23 00:00:00,,,,,,,,,,,,,,,,,,,,,,72060.0,24020,30025
2024.0,,,0.0,INOVAÇÕES COM INTELIGÊNCIA ARTIFICIAL PARA APOIO ESTRATÉGICO EM CELERIDADE PROCESSUAL E TOMADA DE DECISÕES NO TRIBUNAL DE JUSTIÇA DO ESTADO DE PERNAMBUCO,TJPE,,,455648.0,Fernando Buarque de Lima Neto,,,,,,,,,,,0.0,2024-06-19,,Não Vigente,0040610072.000037/2024-14,PORCENTAGEM,,,,,,,,,2025-06-19 00:00:00,,,,,,,*,"R$ 31.424,00",,,,,,,,,,,,,,36451.84,31424,
2024.0,,,0.0,Desenvolvimento de modelos de aprendizado de máquina para simulação e otimização de controles térmicos em planta automotiva,Stellantis,,,200000.0,Alexandre Magno Andrade Maciel,,,,,,,,,,,0.0,2024-07-01,,Não Vigente,0040610072.000046/2024-05,PORCENTAGEM,,,,,,,,,2025-02-28 00:00:00,,,,,,,,,,,,,,,,,,,,,,24000.0,8000,8000
2024.0,,,0.0,Plataforma de Identificação Prazos Trabalhista 11.0,Neurolaw Desenvolvimento de Tecnologia Ltda.,,,65250.0,Bruno José Torres Fernandes,,,,,,,,,,,0.0,2024-06-14,,Não Vigente,0040610072.000046/2023-16,PORCENTAGEM,,,,,,,,,2024-09-13 00:00:00,,,,,,,,,,,,,,,,,,,,,,7830.0,2610,2610
2024.0,,,0.0,Plataforma Inteligente para Assessoria Jurídica – 13.0,Neurolaw Desenvolvimento de Tecnologia Ltda.,,,87073.17,Bruno José Torres Fernandes,,,,,,,,,,,0.0,2024-07-16,,Não Vigente,0040610072.000053/2023-18,PORCENTAGEM,,,,,,,,,2024-10-15 00:00:00,,,,,,,,,,,,,,,,,,,,,,8707.317,3482.9268,3482.9268
2024.0,,,0.0,Residência Tecnológica em Inteligência Artificial Generativa,Foxconn,,,360000.0,Cleyton Mário de Oliveira Rodrigues,,,,,,,,,,,0.0,,,Não Vigente,0040610072.000054/2024-43,PORCENTAGEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50112.0,10800,10800
0.0,,,0.0,,Fundação para Inovações Tecnológicas - FITec,,,180000.0,,,,,,,,,,,,0.0,,,,,PORCENTAGEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.0,,,0.0,Fibrasa Digital - Fase 1,Fibrasa,,,165625.0,Gilberto Dênis de Souza Leite Filho,,,,,,,,,,,0.0,,,Não Vigente,0040610072.000058/2024-21,PORCENTAGEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19875.0,6625,6625
2024.0,,,0.0,Desenvolvimento tecnológico e inovação das vedações verticais de edificação de múltiplos pavimentos: racionalização construtiva e BIM,GB Oscar Empreendimentos Imobiliários Ltda.,,,10250.0,Alberto Casado Lordsleem Júnior,,,,,,,,,,,0.0,2025-06-01,,Não Vigente,0040610072.000053/2024-07,PORCENTAGEM,,,,,,,,,2025-08-31 00:00:00,,,,,,,,,,,,,,,,,,,,,,1230.0,410,410
2024.0,,,0.0,Inovação em Gerenciamento de Riscos e Segurança do Trabalho na Construção de Loteamentos Residenciais de Alto Padrão,Praia de Guadalupe Empreendimentos Imobiliários S.A.,,,72000.0,Felipe Mendes da Cruz,,,,,,,,,,,0.0,2024-08-01,,Não Vigente,0040610072.000049/2024-31,PORCENTAGEM,,,,,,,,,2026-01-31 00:00:00,,,,,,,,,,,,,,,,,,,,,,8640.0,2880,2880
2024.0,,,0.0,ai-DOC - Aware Industrial Documents,Indorama Ventures Polímeros S.A.,,,261937.5,Ricardo Ataíde de Lima,,,,,,,,,,,0.0,,,Não Vigente,0040610072.000048/2024-96,PORCENTAGEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31432.5,10477.5,10477.5
2024.0,,,0.0,Secagem  do bagaço de cana-de-açúcar em sistema de cogeração de energia,Companhia Alcooquimica Nacional,,,0.0,Rogério Pontes de Araújo,,,,,,,,,,,0.0,2024-11-01,,Não Vigente,0040610072.000003/2022-50,PORCENTAGEM,,,,,,,,,2025-04-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,25463.41,"R$ 10.185,37","R$ 10.185,37"
2024.0,,,0.0,Identificação de prazos trabalhistas 12.0,Neurolaw Desenvolvimento de Tecnologia Ltda.,,,261000.0,Bruno José Torres Fernandes,,,,,,,,,,,0.0,2024-09-14,,Não Vigente,0040610072.000046/2023-16,PORCENTAGEM,,,,,,,,,2025-09-13 00:00:00,,,,,,,,,,,,,,,,,,,,,,31320.0,10440,10440
2024.0,,,0.0,Exploração das Tecnologias Unified Name Space e sua Aderência em demandas de digitação na Industria Automotiva,Stellantis,,,300000.0,Alexandre Magno Andrade Maciel,,,,,,,,,,,0.0,2024-09-01,,Não Vigente,0040610072.000059/2024-76,PORCENTAGEM,,,,,,,,,2025-06-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,36000.0,12000,12000
2024.0,,,0.0,Plataforma Inteligente para Assessoria Jurídica – 14.0.,Neurolaw Desenvolvimento de Tecnologia Ltda.,,,362926.84,Bruno José Torres Fernandes,,,,,,,,,,,0.0,2024-10-16,,Não Vigente,0040610072.000053/2023-18,PORCENTAGEM,,,,,,,,,2025-10-15 00:00:00,,,,,,,,,,,,,,,,,,,,,,36292.684,14517.0736,14517.0736
2025.0,,,0.0,Promoção de uma cultura de inovação na Educação do Município de Canhotinho,Municipio de Canhotinho,,,226117.65,Ivaldir Honório de Farias Junior,,,,,,,,,,,0.0,2025-05-02,,Vigente,0040610072.000020/2025-30,PORCENTAGEM,,,,,,,,,2027-05-05 00:00:00,,,,,,,,,,,,,,,,,,,,,,20350.5885,,
2024.0,,,0.0,Reconhecimento Inteligente dos Exames Ocupacionais para Integrar com Processos de Controle da Saúde de Trabalhadores,ECR Tecnologia,,,30683.52,Eraylson Galdino da Silva,,,,,,,,,,,0.0,2024-11-05,,Não Vigente,0040610072.000065/2024-23,PORCENTAGEM,,,,,,,,,2025-11-05 00:00:00,,,,,,,,,,,,,,,,,,,,,,3682.0224,1227.3408,1227.3408
2024.0,,,0.0,Natto Digital: Infraestrutura de Dados Industrial,Notaro Alimentos Ltda.,,,104625.0,Gilberto Dênis de Souza Leite Filho,,,,,,,,,,,0.0,2024-09-01,,Não Vigente,0040610072.000071/2024-81,PORCENTAGEM,,,,,,,,,2024-07-31 00:00:00,,,,,,,,,,,,,,,,,,,,,,12555.0,4185,4185
2024.0,,,0.0,Utilização de smart contracts em blockchain na esfera jurídica 11.0,Neurolaw Desenvolvimento de Tecnologia Ltda.,,,187740.0,Bruno José Torres Fernandes,,,,,,,,,,,0.0,,,Não Vigente,,PORCENTAGEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.0,,,0.0,Inovação em Gerenciamento de Riscos e Segurança do Trabalho na Construção de Edifícios Residenciais Multifamiliar,Construtora CETA Incorporação e Construções LTDA,,,0.0,Felipe Mendes da Cruz,,,,,,,,,,,0.0,2024-10-01,,Vigente,0040610072.000063/2024-34,PORCENTAGEM,,,,,,,,,2026-03-31 00:00:00,,,,,,,,,,,,,,,,,,,,,,8640.0,"R$ 2.880,00","R$ 2.880,00"
2024.0,,,0.0,Inovação em Gerenciamento de Riscos e Segurança do Trabalho na Produção de Açúcar e Álcool,Usina União Industria,,,99000.0,Felipe Mendes da Cruz,,,,,,,,,,,0.0,2024-09-01,,Não Vigente,0040610072.000061/2024-45,PORCENTAGEM,,,,,,,,,2026-02-28 00:00:00,,,,,,,,,,,,,,,,,,,,,,11880.0,3960,3960
2024.0,,,0.0,Recface 2 - Investigação de Plataformas para Reconhecimento Facial,Pumatronix Equipamentos Eletrônicos Ltda.,,,300000.0,Alexandre Magno Andrade Maciel,,,,,,,,,,,0.0,2024-08-01,,Não Vigente,0040610072.000104/2023-10,PORCENTAGEM,,,,,,,,,2025-03-31 00:00:00,,,,,,,,,,,,,,,,,,,,,,30000.0,15000,15000
2024.0,,,0.0,Retopologia de Modelos Tridimensionais com Aprendizagem Profunda,Foxconn,,,483750.0,Bruno José Torres Fernandes,,,,,,,,,,,0.0,2024-12-02,,Não Vigente,0040610072.000078/2024-01,PORCENTAGEM,,,,,,,,,2025-07-31 00:00:00,,,,,,,,,,,,,,,,,,,,,,58050.0,19350,19350
0.0,,,0.0,,Fundação para Inovações Tecnológicas - FITec,,,0.0,,,,,,,,,,,,0.0,,,,,PORCENTAGEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0
2024.0,,,0.0,Análise de inversores de frequência submetidos a impulsos transitórios e sobretensões temporárias,Clamper Indústria e Comércio S.A,,,324250.0,Gustavo Oliveira Cavalcanti,,,,,,,,,,,0.0,2024-12-09,,Não Vigente,0040610072.000077/2024-58,PORCENTAGEM,,,,,,,,,2025-08-09 00:00:00,,,,,,,,,,,,,,,,,,,,,,38910.0,12970,12970
2024.0,,,0.0,Natto Digital: Modelagem de Arquitetura de Visão Computacional,Notaro Alimentos Ltda.,,,60000.0,Bruno José Torres Fernandes,,,,,,,,,,,0.0,2024-12-01,,Não Vigente,0040610072.000079/2024-47,PORCENTAGEM,,,,,,,,,2025-02-28 00:00:00,,,,,,,,,,,,,,,,,,,,,,7200.0,2400,2400
2024.0,,,0.0,"Desenvolvimento tecnológico e inovação das vedações verticais de edificação de múltiplos pavimentos: racionalização construtiva, BIM e drywall",ArtStay Empreendimentos,,,13350.0,Alberto Casado Lordsleem Júnior,,,,,,,,,,,0.0,2024-12-05,,Não Vigente,0040610072.000080/2024-71,PORCENTAGEM,,,,,,,,,2025-05-05 00:00:00,,,,,,,,,,,,,,,,,,,,,,1602.0,534,534
2024.0,,,0.0,"Desenvolvimento tecnológico e inovação das vedações verticais de edificação de múltiplos pavimentos: racionalização construtiva, BIM e drywall",GB Carapuceiro Empreendimentos Imobiliários S.A,,,13800.0,Alberto Casado Lordsleem Júnior,,,,,,,,,,,0.0,2024-12-01,,Não Vigente,0040610072.000085/2024-02,PORCENTAGEM,,,,,,,,,2025-05-31 00:00:00,,,,,,,,,,,,,,,,,,,,,,1656.0,552,552
2025.0,,,0.0,CHLORUM DIGITAL FASE 2: Transparência e Previsibilidade na Indústria,Cape Igarassu Indústria e Comércio de Produtos Químicos Ltda.,,,627833.63,Gilberto Dênis de Souza Leite Filho,,,,,,,,,,,0.0,2025-01-02,,Vigente,0040610072.000084/2024-50,PORCENTAGEM,,,,,,,,,2026-03-31 00:00:00,,,,,,,,,,,,,,,,,,,,,,75340.0356,,
2025.0,,,0.0,ROCA DIGITAL - Fase 3: Melhorar a performance a partir do uso intensivo de dados,Roca Sanitários Brasil Ltda.,,,274268.17,Gilberto Dênis de Souza Leite Filho,,,,,,,,,,,0.0,2025-01-01,,Não Vigente,0040610072.000082/2024-61,PORCENTAGEM,,,,,,,,,2025-12-31 00:00:00,,,,,,,,,,,,,,,,,,,,,,32912.1804,,
2025.0,,,0.0,Inovação em Gerenciamento de Riscos e Segurança do Trabalho na Construção de Empreendimentos Imobiliários,Tecla Técnica Construções Ltda.,,,90000.0,Felipe Mendes da Cruz,,,,,,,,,,,0.0,2025-01-01,,Vigente,0040610072.000086/2024-49,PORCENTAGEM,,,,,,,,,2026-06-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,10800.0,,
2025.0,,,0.0,"Desenvolvimento Tecnológico e inovação das vedações verticais de edificação de múltiplos pavimentos: racionalização construtiva, BIM e drywall",Mood Ce Parque do Cocó Construções LTDA,,,28200.0,Alberto Casado Lordsleem Júnior,,,,,,,,,,,0.0,2025-02-18,,Não Vigente,0040610072.000006/2025-36,PORCENTAGEM,,,,,,,,,2025-07-18 00:00:00,,,,,,,,,,,,,,,,,,,,,,3384.0,,
